City,TechTag,Url,Country,IsPremium,FirstDetected,TechDescription,State,Lookup,Telephones,LastDetected,Social,TechName,Domain,CompanyName,TechCategories,TechLink,Postcode,Emails
Sydney,javascript,,AU,no,2014-01-12T23:00:00,"A simple, lightweight jQuery plugin for reading, writing and deleting cookies.",NSW,builtwith.com,+61-300-558745 | +1-650-618-3949,2015-09-14T17:10:26,http://twitter.com/builtwith | http://facebook.com/builtwith | http://linkedin.com/company/builtwith | http://google.com/+builtwithdotcom,jQuery Cookie,builtwith.com,BuiltWith,Cookie Management | jQuery Plugin,https://github.com/carhartl/jquery-cookie,2000,support@builtwith.com
Sydney,javascript,,AU,no,2014-04-28T01:00:01,Modernizr version 2.7.*,NSW,builtwith.com,+61-300-558745 | +1-650-618-3949,2017-03-29T23:00:00,http://twitter.com/builtwith | http://facebook.com/builtwith | http://linkedin.com/company/builtwith | http://google.com/+builtwithdotcom,Modernizr 2.7,builtwith.com,BuiltWith,,http://modernizr.com,2000,support@builtwith.com
Sydney,javascript,,AU,no,2014-04-28T01:00:01,"A light-weight, customizable lightbox plugin for jQuery.",NSW,builtwith.com,+61-300-558745 | +1-650-618-3949,2014-10-03T04:29:22,http://twitter.com/builtwith | http://facebook.com/builtwith | http://linkedin.com/company/builtwith | http://google.com/+builtwithdotcom,jQuery Colorbox,builtwith.com,BuiltWith,jQuery Plugin,http://colorpowered.com/colorbox/,2000,support@builtwith.com
Sydney,mobile,,AU,no,2014-11-10T02:40:08,Launches a web application for Safari on iOS in full-screen mode to look like a native application. ,NSW,builtwith.com,+61-300-558745 | +1-650-618-3949,2016-12-05T23:00:00,http://twitter.com/builtwith | http://facebook.com/builtwith | http://linkedin.com/company/builtwith | http://google.com/+builtwithdotcom,Apple Mobile Web App Capable,builtwith.com,BuiltWith,,http://developer.apple.com/library/safari/#documentation/appleapplications/reference/SafariHTMLRef/Articles/MetaTags.html,2000,support@builtwith.com
Sydney,mobile,,AU,no,2014-11-10T02:40:08,The website contains code that allows the page to support IPhone / Mobile Content.,NSW,builtwith.com,+61-300-558745 | +1-650-618-3949,2016-12-05T23:00:00,http://twitter.com/builtwith | http://facebook.com/builtwith | http://linkedin.com/company/builtwith | http://google.com/+builtwithdotcom,IPhone / Mobile Compatible,builtwith.com,BuiltWith,,http://apple.com,2000,support@builtwith.com
Sydney,mobile,,AU,no,2014-11-30T02:00:15,Minimizes the status bar that is displayed at the top of the screen on iOS.,NSW,builtwith.com,+61-300-558745 | +1-650-618-3949,2015-10-04T17:20:48,http://twitter.com/builtwith | http://facebook.com/builtwith | http://linkedin.com/company/builtwith | http://google.com/+builtwithdotcom,Apple Mobile Web App Status Bar Style,builtwith.com,BuiltWith,,http://developer.apple.com/library/iOS/#documentation/AppleApplications/Reference/SafariWebContent/ConfiguringWebApplications/ConfiguringWebApplications.html,2000,support@builtwith.com
Sydney,widgets,,AU,no,2014-12-28T23:12:36,WP Super Cache is a page cache generation tool for WordPress.,NSW,builtwith.com,+61-300-558745 | +1-650-618-3949,2015-01-26T11:09:40,http://twitter.com/builtwith | http://facebook.com/builtwith | http://linkedin.com/company/builtwith | http://google.com/+builtwithdotcom,WP Super Cache,builtwith.com,BuiltWith,WordPress Plugins,http://wordpress.org/extend/plugins/wp-super-cache/,2000,support@builtwith.com
Sydney,cms,,AU,maybe,2015-04-28T00:00:00,The leading Open Source Enterprise Content Management system and framework with many extensions available.,NSW,builtwith.com,+61-300-558745 | +1-650-618-3949,2015-07-18T11:12:26,http://twitter.com/builtwith | http://facebook.com/builtwith | http://linkedin.com/company/builtwith | http://google.com/+builtwithdotcom,eZ Systems,builtwith.com,BuiltWith,Enterprise | Open Source,http://ez.no/,2000,support@builtwith.com
Sydney,widgets,,AU,no,2015-12-18T14:58:30,Images on this website may have been sourced from Shutterstock.,NSW,builtwith.com,+61-300-558745 | +1-650-618-3949,2016-12-23T23:00:00,http://twitter.com/builtwith | http://facebook.com/builtwith | http://linkedin.com/company/builtwith | http://google.com/+builtwithdotcom,Shutterstock,builtwith.com,BuiltWith,Image Provider,http://shutterstock.com,2000,support@builtwith.com
Sydney,Web Master,,AU,no,2016-01-04T14:16:36,Site verification for Majestic SEO.,NSW,builtwith.com,+61-300-558745 | +1-650-618-3949,2016-01-10T04:38:48,http://twitter.com/builtwith | http://facebook.com/builtwith | http://linkedin.com/company/builtwith | http://google.com/+builtwithdotcom,Majestic Site Verification,builtwith.com,BuiltWith,,http://www.majesticseo.com/,2000,support@builtwith.com
Sydney,widgets,,AU,no,2016-01-26T02:53:25,Images on this site may have been supplied by iStockPhoto.,NSW,builtwith.com,+61-300-558745 | +1-650-618-3949,2016-02-01T08:45:04,http://twitter.com/builtwith | http://facebook.com/builtwith | http://linkedin.com/company/builtwith | http://google.com/+builtwithdotcom,iStockPhoto,builtwith.com,BuiltWith,Image Provider,http://istockphoto.com,2000,support@builtwith.com
Sydney,widgets,,AU,no,2016-03-27T23:00:00,Images on this site may have been supplied by Fotolia.,NSW,builtwith.com,+61-300-558745 | +1-650-618-3949,2016-04-05T23:00:00,http://twitter.com/builtwith | http://facebook.com/builtwith | http://linkedin.com/company/builtwith | http://google.com/+builtwithdotcom,Fotolia,builtwith.com,BuiltWith,Image Provider,http://fotolia.com,2000,support@builtwith.com
Sydney,ssl,,AU,yes,2016-10-19T23:00:00,Comodo EV MDC  SSL certificate.,NSW,builtwith.com,+61-300-558745 | +1-650-618-3949,2018-02-06T13:00:00,http://twitter.com/builtwith | http://facebook.com/builtwith | http://linkedin.com/company/builtwith | http://google.com/+builtwithdotcom,Comodo EV Multi-Domain,builtwith.com,BuiltWith,Multi Domain | Extended Validation,http://www.instantssl.com/ssl-certificate-products/ssl/ssl-certificate-ev-mdc.html,2000,support@builtwith.com
Sydney,ads,,AU,no,2012-07-29T14:00:00,AdRoll is a retargeting platform with a mission to make display advertising simple for business of all sizes.,NSW,builtwith.com,+61-300-558745 | +1-650-618-3949,2012-09-26T14:00:00,http://twitter.com/builtwith | http://facebook.com/builtwith | http://linkedin.com/company/builtwith | http://google.com/+builtwithdotcom,AdRoll,builtwith.com,BuiltWith,Ad Network | Facebook Exchange | Retargeting / Remarketing,http://adroll.com,2000,support@builtwith.com
Sydney,ads,,AU,no,2012-07-29T14:00:00,A contextual advertising solution for delivering Google AdWords ads that are relevant to site content pages.,NSW,builtwith.com,+61-300-558745 | +1-650-618-3949,2013-05-30T14:00:00,http://twitter.com/builtwith | http://facebook.com/builtwith | http://linkedin.com/company/builtwith | http://google.com/+builtwithdotcom,Google Adsense,builtwith.com,BuiltWith,Contextual Advertising,http://google.com/adsense,2000,support@builtwith.com
Sydney,analytics,,AU,no,2012-07-29T14:00:00,"This free tool in AdWords can show you what happens after customers click your ad (for example, whether they purchased your product, called from a mobile phone or downloaded your app).",NSW,builtwith.com,+61-300-558745 | +1-650-618-3949,2013-05-30T14:00:00,http://twitter.com/builtwith | http://facebook.com/builtwith | http://linkedin.com/company/builtwith | http://google.com/+builtwithdotcom,Google Conversion Tracking,builtwith.com,BuiltWith,Conversion Optimization,https://support.google.com/adwords/answer/1722054,2000,support@builtwith.com
Sydney,framework,,AU,no,2014-03-30T04:38:39,"Java Platform, Enterprise Edition (Java EE) is the industry standard for developing portable, robust, scalable and secure server-side Java applications.",NSW,builtwith.com,+61-300-558745 | +1-650-618-3949,2014-03-30T04:38:39,http://twitter.com/builtwith | http://facebook.com/builtwith | http://linkedin.com/company/builtwith | http://google.com/+builtwithdotcom,J2EE,builtwith.com,BuiltWith,,http://java.sun.com/javaee/,2000,support@builtwith.com
Sydney,ssl,,AU,yes,2016-10-19T23:00:00,Comodo EV MDC  SSL certificate.,NSW,builtwith.com,+61-300-558745 | +1-650-618-3949,2017-04-18T23:00:00,http://twitter.com/builtwith | http://facebook.com/builtwith | http://linkedin.com/company/builtwith | http://google.com/+builtwithdotcom,Comodo EV Multi-Domain,builtwith.com,BuiltWith,Multi Domain | Extended Validation,http://www.instantssl.com/ssl-certificate-products/ssl/ssl-certificate-ev-mdc.html,2000,support@builtwith.com
